old_url,new_name
https://wiki.itldc.com/wp-content/uploads/2022/09/Screenshot-2022-09-26-at-15.25.59.png,wiki/legacy/2022-09-Screenshot-2022-09-26-at-15.25.59.png
https://wiki.itldc.com/wp-content/uploads/2022/09/Screenshot-2022-09-26-at-15.26.21.png,wiki/legacy/2022-09-Screenshot-2022-09-26-at-15.26.21.png
https://wiki.itldc.com/wp-content/uploads/2022/09/Screenshot-2022-09-26-at-15.26.44.png,wiki/legacy/2022-09-Screenshot-2022-09-26-at-15.26.44.png
https://wiki.itldc.com/wp-content/uploads/2022/09/Screenshot-2022-09-26-at-15.27.00.png,wiki/legacy/2022-09-Screenshot-2022-09-26-at-15.27.00.png
https://wiki.itldc.com/wp-content/uploads/2022/09/Screenshot-2022-09-26-at-15.27.51.png,wiki/legacy/2022-09-Screenshot-2022-09-26-at-15.27.51.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-15.08.30-1024x132.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-15.08.30-1024x132.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-15.20.03.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-15.20.03.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-16.03.49-1024x617.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-16.03.49-1024x617.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-16.05.07-1024x617.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-16.05.07-1024x617.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-16.06.33-1-1024x617.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-16.06.33-1-1024x617.png
https://wiki.itldc.com/wp-content/uploads/2024/05/Screenshot-2024-05-22-at-16.08.08.png,wiki/legacy/2024-05-Screenshot-2024-05-22-at-16.08.08.png
https://wiki.itldc.com/wp-content/uploads/2022/07/Screenshot-2024-10-10-at-13.49.30.png,wiki/legacy/2022-07-Screenshot-2024-10-10-at-13.49.30.png
